p,n,benchid,solverid,result,time,timeout
3,400,1825,27,10,0.13,1200
3,400,1825,28,10,0.12,1200
3,400,1825,31,10,0.07,1200
3,400,1825,32,10,0.87,1200
3,400,1825,33,10,20.93,1200
3,400,1825,34,10,6.64,1200
3,400,1825,36,0,1200,1200
3,400,1825,37,0,1200,1200
3,400,1825,38,10,590.25,1200
3,400,1825,39,10,0.23,1200
3,400,1825,40,10,392.87,1200
3,400,1825,41,10,0.96,1200
3,400,1825,42,10,0.11,1200
3,400,1826,1,0,1200,1200
3,400,1826,2,0,1200.39,1200
3,400,1826,3,0,1200.75,1200
3,400,1826,4,0,1200.63,1200
3,400,1826,5,0,1200,1200
3,400,1826,6,0,1196.5,1200
3,400,1826,7,20,1069.08,1200
3,400,1826,8,0,1200,1200
3,400,1826,9,0,1200,1200
3,400,1826,15,0,1200,1200
3,400,1826,16,0,1196.94,1200
3,400,1826,17,0,1197,1200
3,400,1826,18,0,1200,1200
3,400,1826,19,0,1200,1200
3,400,1826,20,0,1.98,1200
3,400,1826,21,0,1200,1200
3,400,1826,22,0,1200,1200
3,400,1826,24,0,9.95,1200
3,400,1826,25,0,1200,1200
3,400,1826,26,0,1200,1200
3,400,1826,27,0,1200,1200
3,400,1826,28,0,1200,1200
3,400,1826,31,0,1200,1200
3,400,1826,32,0,1200,1200
3,400,1826,33,0,1200,1200
3,400,1826,34,0,1200,1200
3,400,1826,36,0,1200,1200
3,400,1826,37,0,1200,1200
3,400,1826,38,0,1200,1200
3,400,1826,39,0,1200,1200
3,400,1826,40,0,1196.31,1200
3,400,1826,41,20,95.47,1200
3,400,1826,42,0,1200,1200
3,400,1827,1,10,2.17,1200
3,400,1827,2,0,1200.56,1200
3,400,1827,3,0,1200.59,1200
3,400,1827,4,0,1200.45,1200
3,400,1827,5,0,1200,1200
3,400,1827,6,10,8.8,1200
3,400,1827,7,10,73.95,1200
3,400,1827,8,10,55.9,1200
3,400,1827,9,10,53.27,1200
3,400,1827,15,10,0.01,1200
3,400,1827,16,0,1196.73,1200
3,400,1827,17,0,1197.36,1200
3,400,1827,18,0,1200,1200
3,400,1827,19,0,1200,1200
3,400,1827,20,0,0.75,1200
3,400,1827,21,0,1200,1200
3,400,1827,22,0,1200,1200
3,400,1827,24,0,0.02,1200
3,400,1827,25,0,1200,1200
3,400,1827,26,10,201.25,1200
3,400,1827,27,10,0.14,1200
3,400,1827,28,10,0.11,1200
3,400,1827,31,10,0.19,1200
3,400,1827,32,10,3.53,1200
3,400,1827,33,10,977.18,1200
3,400,1827,34,10,335.4,1200
3,400,1827,36,0,1200,1200
3,400,1827,37,0,1200,1200
3,400,1827,38,10,34.29,1200
3,400,1827,39,0,1200,1200
3,400,1827,40,0,1196.22,1200
3,400,1827,41,10,60.99,1200
3,400,1827,42,10,0.25,1200
3,400,1828,1,10,3.19,1200
3,400,1828,2,0,1200.34,1200
3,400,1828,3,0,1200.15,1200
3,400,1828,4,0,1200.23,1200
3,400,1828,5,0,1200,1200
3,400,1828,6,0,1196.92,1200
3,400,1828,7,10,8.92,1200
3,400,1828,8,10,1.97,1200
3,400,1828,9,10,1.82,1200
3,400,1828,15,10,0.01,1200
3,400,1828,16,0,1196.64,1200
3,400,1828,17,0,1197.31,1200
3,400,1828,18,10,907.55,1200
3,400,1828,19,10,1057.99,1200
3,400,1828,20,0,0.76,1200
3,400,1828,21,0,1200,1200
3,400,1828,22,0,1200,1200
3,400,1828,24,0,0.03,1200
3,400,1828,25,10,39.16,1200
3,400,1828,26,10,26.94,1200
3,400,1828,27,10,0.12,1200
3,400,1828,28,10,0.03,1200
3,400,1828,31,10,0.06,1200
3,400,1828,32,10,7.45,1200
3,400,1828,33,10,398.82,1200
3,400,1828,34,10,36.8,1200
3,400,1828,36,0,1200,1200
3,400,1828,37,0,1200,1200
3,400,1828,38,0,1200,1200
3,400,1828,39,10,638.89,1200
3,400,1828,40,0,1196.53,1200
3,400,1828,41,10,6.34,1200
3,400,1828,42,10,0.08,1200
3,400,1829,1,0,1200,1200
3,400,1829,2,0,1200.78,1200
3,400,1829,3,0,1200.44,1200
3,400,1829,4,0,1200.38,1200
3,400,1829,5,0,1200,1200
3,400,1829,6,0,1196.96,1200
3,400,1829,7,20,880.17,1200
3,400,1829,8,20,931.08,1200
3,400,1829,9,20,911.19,1200
3,400,1829,15,0,1200,1200
3,400,1829,16,0,1196.84,1200
3,400,1829,17,0,1197.42,1200
3,400,1829,18,0,1200,1200
3,400,1829,19,0,1200,1200
3,400,1829,20,0,0.68,1200
3,400,1829,21,0,1200,1200
3,400,1829,22,0,1200,1200
3,400,1829,24,0,9.95,1200
3,400,1829,25,0,1200,1200
3,400,1829,26,0,1200,1200
3,400,1829,27,0,1200,1200
3,400,1829,28,0,1200,1200
3,400,1829,31,0,1200,1200
3,400,1829,32,0,1200,1200
3,400,1829,33,0,1200,1200
3,400,1829,34,0,1200,1200
3,400,1829,36,0,1200,1200
3,400,1829,37,0,1200,1200
3,400,1829,38,0,1200,1200
3,400,1829,39,0,1200,1200
3,400,1829,40,0,1196.85,1200
3,400,1829,41,20,73,1200
3,400,1829,42,0,1200,1200
3,400,1830,1,10,0.73,1200
3,400,1830,2,0,1200.66,1200
3,400,1830,3,0,1200.9,1200
3,400,1830,4,0,1200.62,1200
3,400,1830,5,0,1200,1200
3,400,1830,6,10,728.52,1200
3,400,1830,7,10,385.19,1200
3,400,1830,8,10,495.75,1200
3,400,1830,9,10,472.59,1200
3,400,1830,15,10,0.01,1200
3,400,1830,16,0,1182.15,1200
3,400,1830,17,0,1194.59,1200
3,400,1830,18,0,1200,1200
3,400,1830,19,0,1200,1200
3,400,1830,20,0,0.75,1200
3,400,1830,21,0,1200,1200
3,400,1830,22,10,447.9,1200
3,400,1830,24,0,0,1200
3,400,1830,25,10,331.41,1200
3,400,1830,26,10,82.74,1200
3,400,1830,27,10,0.12,1200
3,400,1830,28,10,0.04,1200
3,400,1830,31,10,0.14,1200
3,400,1830,32,10,0.79,1200
3,400,1830,33,10,922.42,1200
3,400,1830,34,10,479.06,1200
3,400,1830,36,0,1200,1200
3,400,1830,37,0,1200,1200
3,400,1830,38,10,139.04,1200
3,400,1830,39,10,0.88,1200
3,400,1830,40,0,1196.74,1200
3,400,1830,41,10,3.4,1200
3,400,1830,42,10,0.02,1200
3,400,1831,1,0,1200,1200
3,400,1831,2,0,1200.59,1200
3,400,1831,3,0,1200.67,1200
3,400,1831,4,0,1200.49,1200
3,400,1831,5,0,1200,1200
3,400,1831,6,0,1196.46,1200
3,400,1831,7,0,1200,1200
3,400,1831,8,0,1200,1200
3,400,1831,9,0,1200,1200
3,400,1831,15,0,1200,1200
3,400,1831,16,0,1197.33,1200
3,400,1831,17,0,1197.41,1200
3,400,1831,18,0,1200,1200
3,400,1831,19,0,1200,1200
3,400,1831,20,0,0.75,1200
3,400,1831,21,0,1200,1200
3,400,1831,22,0,1200,1200
3,400,1831,24,0,0.01,1200
3,400,1831,25,0,1200,1200
3,400,1831,26,0,1200,1200
3,400,1831,27,0,1200,1200
3,400,1831,28,0,1200,1200
3,400,1831,31,0,1200,1200
3,400,1831,32,0,1200,1200
3,400,1831,33,0,1200,1200
3,400,1831,34,0,1200,1200
3,400,1831,36,0,1200,1200
3,400,1831,37,0,1200,1200
3,400,1831,38,0,1200,1200
3,400,1831,39,0,1200,1200
3,400,1831,40,0,1196.22,1200
3,400,1831,41,20,112.51,1200
3,400,1831,42,0,1200,1200
3,450,1802,1,0,1200,1200
3,450,1802,2,0,1200.94,1200
3,450,1802,3,0,1200.77,1200
3,450,1802,4,0,1200.49,1200
3,450,1802,5,0,1200,1200
3,450,1802,6,0,1197.04,1200
3,450,1802,7,0,1200,1200
3,450,1802,8,0,1200,1200
3,450,1802,9,0,1200,1200
3,450,1802,15,0,1200,1200
3,450,1802,16,0,1196.76,1200
3,450,1802,17,0,1194.74,1200
3,450,1802,18,0,1200,1200
3,450,1802,19,0,1200,1200
3,450,1802,20,0,1.96,1200
3,450,1802,21,0,1200,1200
3,450,1802,22,0,1200,1200
3,450,1802,24,0,9.88,1200
3,450,1802,25,0,1200,1200
3,450,1802,26,0,1200,1200
3,450,1802,27,0,1200,1200
3,450,1802,28,0,1200,1200
3,450,1802,31,0,1200,1200
3,450,1802,32,0,1200,1200
3,450,1802,33,0,1200,1200
3,450,1802,34,0,1200,1200
3,450,1802,36,0,1200,1200
3,450,1802,37,0,1200,1200
3,450,1802,38,0,1200,1200
3,450,1802,39,0,1200,1200
3,450,1802,40,0,1180.49,1200
3,450,1802,41,20,497.01,1200
3,450,1802,42,0,1200,1200
3,450,1803,1,0,1200,1200
3,450,1803,2,0,1200.36,1200
3,450,1803,3,0,1200.26,1200
3,450,1803,4,0,1200.69,1200
3,450,1803,5,0,1200,1200
3,450,1803,6,0,1196.45,1200
3,450,1803,7,0,1200,1200
3,450,1803,8,0,1200,1200
3,450,1803,9,0,1200,1200
3,450,1803,15,0,1200,1200
3,450,1803,16,0,1197.41,1200
3,450,1803,17,0,1196.85,1200
3,450,1803,18,0,1200,1200
3,450,1803,19,0,1200,1200
3,450,1803,20,0,2.03,1200
3,450,1803,21,0,1200,1200
3,450,1803,22,0,1200,1200
3,450,1803,24,0,0,1200
3,450,1803,25,0,1200,1200
3,450,1803,26,0,1200,1200
3,450,1803,27,0,1200,1200
3,450,1803,28,0,1200,1200
3,450,1803,31,0,1200,1200
3,450,1803,32,0,1200,1200
3,450,1803,33,0,1200,1200
3,450,1803,34,0,1200,1200
3,450,1803,36,0,1200,1200
3,450,1803,37,0,1200,1200
3,450,1803,38,0,1200,1200
3,450,1803,39,0,1200,1200
3,450,1803,40,0,1196.41,1200
3,450,1803,41,20,345.05,1200
3,450,1803,42,0,1200,1200
3,450,1804,1,0,1200,1200
3,450,1804,2,0,1200.09,1200
3,450,1804,3,0,1200.94,1200
3,450,1804,4,0,1200.5,1200
3,450,1804,5,0,1200,1200
3,450,1804,6,0,1196.95,1200
3,450,1804,7,0,1200,1200
3,450,1804,8,0,1200,1200
3,450,1804,9,0,1200,1200
3,450,1804,15,0,1200,1200
3,450,1804,16,0,1181.96,1200
3,450,1804,17,0,1196.7,1200
3,450,1804,18,0,1200,1200
3,450,1804,19,0,1200,1200
3,450,1804,20,0,0.79,1200
3,450,1804,21,0,1200,1200
3,450,1804,22,0,1200,1200
3,450,1804,24,0,9.94,1200
3,450,1804,25,0,1200,1200
3,450,1804,26,0,1200,1200
3,450,1804,27,0,1200,1200
3,450,1804,28,0,1200,1200
3,450,1804,31,0,1200,1200
3,450,1804,32,0,1200,1200
3,450,1804,33,0,1200,1200
3,450,1804,34,0,1200,1200
3,450,1804,36,0,1200,1200
3,450,1804,37,0,1200,1200
3,450,1804,38,0,1200,1200
3,450,1804,39,0,1200,1200
3,450,1804,40,0,1197.26,1200
3,450,1804,41,20,544.18,1200
3,450,1804,42,0,1200,1200
3,450,1805,1,10,108.22,1200
3,450,1805,2,0,1200.88,1200
3,450,1805,3,0,1200.66,1200
3,450,1805,4,0,1200.38,1200
3,450,1805,5,0,1200,1200
3,450,1805,6,0,1196.96,1200
3,450,1805,7,10,1192.14,1200
3,450,1805,8,0,1200,1200
3,450,1805,9,0,1200,1200
3,450,1805,15,10,0.62,1200
3,450,1805,16,0,1196.59,1200
3,450,1805,17,0,1197.42,1200
3,450,1805,18,0,1200,1200
3,450,1805,19,0,1200,1200
3,450,1805,20,0,0.41,1200
3,450,1805,21,0,1200,1200
3,450,1805,22,0,1200,1200
3,450,1805,24,0,0.02,1200
3,450,1805,25,0,1200,1200
3,450,1805,26,0,1200,1200
3,450,1805,27,10,0.39,1200
3,450,1805,28,10,1.07,1200
3,450,1805,31,10,1.86,1200
3,450,1805,32,10,322.77,1200
3,450,1805,33,0,1200,1200
3,450,1805,34,0,1200,1200
3,450,1805,36,0,1200,1200
3,450,1805,37,0,1200,1200
3,450,1805,38,0,1200,1200
3,450,1805,39,0,1200,1200
3,450,1805,40,0,1180.19,1200
3,450,1805,41,10,715.28,1200
3,450,1805,42,10,7.76,1200
3,450,1806,1,10,187.74,1200
3,450,1806,2,0,1200.11,1200
3,450,1806,3,0,1200.72,1200
3,450,1806,4,0,1200.78,1200
3,450,1806,5,0,1200,1200
3,450,1806,6,0,1196.42,1200
3,450,1806,7,0,1200,1200
3,450,1806,8,0,1200,1200
3,450,1806,9,0,1200,1200
3,450,1806,15,10,1.22,1200
3,450,1806,16,0,1196.97,1200
3,450,1806,17,0,1197.05,1200
3,450,1806,18,0,1200,1200
3,450,1806,19,0,1200,1200
3,450,1806,20,0,3.03,1200
3,450,1806,21,0,1200,1200
3,450,1806,22,0,1200,1200
3,450,1806,24,0,9.95,1200
3,450,1806,25,0,1200,1200
3,450,1806,26,0,1200,1200
3,450,1806,27,10,0.62,1200
3,450,1806,28,10,2.24,1200
3,450,1806,31,10,0.18,1200
3,450,1806,32,10,384.99,1200
3,450,1806,33,0,1200,1200
3,450,1806,34,0,1200,1200
3,450,1806,36,0,1200,1200
3,450,1806,37,0,1200,1200
3,450,1806,38,0,1200,1200
3,450,1806,39,0,1200,1200
3,450,1806,40,0,1196.47,1200
3,450,1806,41,10,225.43,1200
3,450,1806,42,10,1.81,1200
3,450,1807,1,10,8.08,1200
3,450,1807,2,0,1200.72,1200
3,450,1807,3,0,1200.09,1200
3,450,1807,4,0,1200.57,1200
3,450,1807,5,0,1200,1200
3,450,1807,6,0,1196.9,1200
3,450,1807,7,0,1200,1200
3,450,1807,8,0,1200,1200
3,450,1807,9,0,1200,1200
3,450,1807,15,10,0.03,1200
3,450,1807,16,0,1196.75,1200
3,450,1807,17,0,1196.87,1200
3,450,1807,18,0,1200,1200
3,450,1807,19,0,1200,1200
3,450,1807,20,0,1.4,1200
3,450,1807,21,0,1200,1200
3,450,1807,22,0,1200,1200
3,450,1807,24,0,9.95,1200
3,450,1807,25,10,707.13,1200
3,450,1807,26,0,1200,1200
3,450,1807,27,10,0.11,1200
3,450,1807,28,10,0.15,1200
3,450,1807,31,10,0.3,1200
3,450,1807,32,10,15.67,1200
3,450,1807,33,0,1200,1200
3,450,1807,34,0,1200,1200
3,450,1807,36,0,1200,1200
3,450,1807,37,0,1200,1200
3,450,1807,38,0,1200,1200
3,450,1807,39,0,1200,1200
3,450,1807,40,0,1194.17,1200
3,450,1807,41,10,196.03,1200
3,450,1807,42,10,0.49,1200
3,450,1808,1,10,123.89,1200
3,450,1808,2,0,1200.37,1200
3,450,1808,3,0,1200.86,1200
3,450,1808,4,0,1200.38,1200
3,450,1808,5,0,1200,1200
3,450,1808,6,0,1196.63,1200
3,450,1808,7,0,1200,1200
3,450,1808,8,0,1200,1200
3,450,1808,9,0,1200,1200
3,450,1808,15,10,0.22,1200
3,450,1808,16,0,1194.65,1200
3,450,1808,17,0,1197.43,1200
3,450,1808,18,0,1200,1200
3,450,1808,19,0,1200,1200
3,450,1808,20,0,0.78,1200
3,450,1808,21,0,1200,1200
3,450,1808,22,0,1200,1200
3,450,1808,24,0,0,1200
3,450,1808,25,0,1200,1200
3,450,1808,26,0,1200,1200
3,450,1808,27,10,0.23,1200
3,450,1808,28,10,0.38,1200
3,450,1808,31,10,16.94,1200
3,450,1808,32,10,337.3,1200
3,450,1808,33,0,1200,1200
3,450,1808,34,0,1200,1200
3,450,1808,36,0,1200,1200
3,450,1808,37,0,1200,1200
3,450,1808,38,0,1200,1200
3,450,1808,39,0,1200,1200
3,450,1808,40,0,1197.11,1200
3,450,1808,41,10,8.25,1200
3,450,1808,42,10,0.85,1200
3,450,1809,1,10,7.09,1200
3,450,1809,2,0,1200.93,1200
3,450,1809,3,0,1200.77,1200
3,450,1809,4,0,1200.8,1200
3,450,1809,5,0,1200,1200
3,450,1809,6,0,1196.83,1200
3,450,1809,7,0,1200,1200
3,450,1809,8,0,1200,1200
3,450,1809,9,0,1200,1200
3,450,1809,15,10,0.03,1200
3,450,1809,16,0,1197.5,1200
3,450,1809,17,0,1196.68,1200
3,450,1809,18,0,1200,1200
3,450,1809,19,0,1200,1200
3,450,1809,20,0,1.36,1200
3,450,1809,21,0,1200,1200
3,450,1809,22,0,1200,1200
3,450,1809,24,0,0.03,1200
3,450,1809,25,0,1200,1200
3,450,1809,26,0,1200,1200
3,450,1809,27,10,0.1,1200
3,450,1809,28,10,0.06,1200
3,450,1809,31,10,0.13,1200
3,450,1809,32,10,22.14,1200
3,450,1809,33,0,1200,1200
3,450,1809,34,0,1200,1200
3,450,1809,36,0,1200,1200
3,450,1809,37,0,1200,1200
3,450,1809,38,0,1200,1200
3,450,1809,39,0,1200,1200
3,450,1809,40,0,1197.12,1200
3,450,1809,41,10,10.85,1200
3,450,1809,42,10,0.82,1200
3,450,1810,1,0,1200,1200
3,450,1810,2,0,1200.74,1200
3,450,1810,3,0,1200.8,1200
3,450,1810,4,0,1200.85,1200
3,450,1810,5,0,1200,1200
3,450,1810,6,0,1197.03,1200
3,450,1810,7,0,1200,1200
3,450,1810,8,0,1200,1200
3,450,1810,9,0,1200,1200
3,450,1810,15,0,1200,1200
3,450,1810,16,0,1197.42,1200
3,450,1810,17,0,1196.9,1200
3,450,1810,18,0,1200,1200
3,450,1810,19,0,1200,1200
3,450,1810,20,0,1.33,1200
3,450,1810,21,0,1200,1200
3,450,1810,22,0,1200,1200
3,450,1810,24,0,0.01,1200
3,450,1810,25,0,1200,1200
3,450,1810,26,0,1200,1200
3,450,1810,27,0,1200,1200
3,450,1810,28,0,1200,1200
3,450,1810,31,0,1200,1200
3,450,1810,32,0,1200,1200
3,450,1810,33,0,1200,1200
3,450,1810,34,0,1200,1200
3,450,1810,36,0,1200,1200
3,450,1810,37,0,1200,1200
3,450,1810,38,0,1200,1200
3,450,1810,39,0,1200,1200
3,450,1810,40,0,1196.56,1200
3,450,1810,41,20,785.87,1200
3,450,1810,42,0,1200,1200
3,450,1811,1,0,1200,1200
3,450,1811,2,0,1200.05,1200
3,450,1811,3,0,1200.41,1200
3,450,1811,4,0,1200.38,1200
3,450,1811,5,0,1200,1200
3,450,1811,6,0,1197.09,1200
3,450,1811,7,0,1200,1200
3,450,1811,8,0,1200,1200
3,450,1811,9,0,1200,1200
3,450,1811,15,0,1200,1200
3,450,1811,16,0,1197.52,1200
3,450,1811,17,0,1197.01,1200
3,450,1811,18,0,1200,1200
3,450,1811,19,0,1200,1200
3,450,1811,20,0,0.43,1200
3,450,1811,21,0,1200,1200
3,450,1811,22,0,1200,1200
3,450,1811,24,0,0.01,1200
3,450,1811,25,0,1200,1200
3,450,1811,26,0,1200,1200
3,450,1811,27,0,1200,1200
3,450,1811,28,0,1200,1200
3,450,1811,31,0,1200,1200
3,450,1811,32,0,1200,1200
3,450,1811,33,0,1200,1200
3,450,1811,34,0,1200,1200
3,450,1811,36,0,1200,1200
3,450,1811,37,0,1200,1200
3,450,1811,38,0,1200,1200
3,450,1811,39,0,1200,1200
3,450,1811,40,0,1196.97,1200
3,450,1811,41,20,598.24,1200
3,450,1811,42,0,1200,1200
3,500,1832,1,0,1200,1200
3,500,1832,2,0,1200.89,1200
3,500,1832,3,0,1200.3,1200
3,500,1832,4,0,1200.42,1200
3,500,1832,5,0,1200,1200
3,500,1832,6,0,1196.9,1200
3,500,1832,7,0,1200,1200
3,500,1832,8,0,1200,1200
3,500,1832,9,0,1200,1200
3,500,1832,15,0,1200,1200
3,500,1832,16,0,1196.99,1200
3,500,1832,17,0,1197.1,1200
3,500,1832,18,0,1200,1200
3,500,1832,19,0,1200,1200
3,500,1832,20,0,1.55,1200
3,500,1832,21,0,1200,1200
3,500,1832,22,0,1200,1200
3,500,1832,24,0,9.95,1200
3,500,1832,25,0,1200,1200
3,500,1832,26,0,1200,1200
3,500,1832,27,0,1200,1200
3,500,1832,28,0,1200,1200
3,500,1832,31,0,1200,1200
3,500,1832,32,0,1200,1200
3,500,1832,33,0,1200,1200
3,500,1832,34,0,1200,1200
3,500,1832,36,0,1200,1200
3,500,1832,37,0,1200,1200
3,500,1832,38,0,1200,1200
3,500,1832,39,0,1200,1200
3,500,1832,40,0,1197.11,1200
3,500,1832,41,0,1200,1200
3,500,1832,42,0,1200,1200
3,500,1833,1,0,1200,1200
3,500,1833,2,0,1200.88,1200
3,500,1833,3,0,1200.69,1200
3,500,1833,4,0,1200.91,1200
3,500,1833,5,0,1200,1200
3,500,1833,6,0,1197,1200
3,500,1833,7,0,1200,1200
3,500,1833,8,0,1200,1200
3,500,1833,9,0,1200,1200
3,500,1833,15,0,1200,1200
3,500,1833,16,0,1197.46,1200
3,500,1833,17,0,1197.58,1200
3,500,1833,18,0,1200,1200
3,500,1833,19,0,1200,1200
3,500,1833,20,0,0.43,1200
3,500,1833,21,0,1200,1200
3,500,1833,22,0,1200,1200
3,500,1833,24,0,0,1200
3,500,1833,25,0,1200,1200
3,500,1833,26,0,1200,1200
3,500,1833,27,0,1200,1200
3,500,1833,28,0,1200,1200
3,500,1833,31,0,1200,1200
3,500,1833,32,0,1200,1200
3,500,1833,33,0,1200,1200
3,500,1833,34,0,1200,1200
3,500,1833,36,0,1200,1200
3,500,1833,37,0,1200,1200
3,500,1833,38,0,1200,1200
3,500,1833,39,0,1200,1200
3,500,1833,40,0,1197.16,1200
3,500,1833,41,0,1200,1200
3,500,1833,42,0,1200,1200
3,500,1834,1,0,1200,1200
3,500,1834,2,0,1200.04,1200
3,500,1834,3,0,1200.73,1200
3,500,1834,4,0,1200.92,1200
3,500,1834,5,0,1200,1200
3,500,1834,6,0,1196.36,1200
3,500,1834,7,0,1200,1200
3,500,1834,8,0,1200,1200
3,500,1834,9,0,1200,1200
3,500,1834,15,0,1200,1200
3,500,1834,16,0,1196.63,1200
3,500,1834,17,0,1196.87,1200
3,500,1834,18,0,1200,1200
3,500,1834,19,0,1200,1200
3,500,1834,20,0,3.03,1200
3,500,1834,21,0,1200,1200
3,500,1834,22,0,1200,1200
3,500,1834,24,0,9.91,1200
3,500,1834,25,0,1200,1200
3,500,1834,26,0,1200,1200
3,500,1834,27,0,1200,1200
3,500,1834,28,0,1200,1200
3,500,1834,31,0,1200,1200
3,500,1834,32,0,1200,1200
3,500,1834,33,0,1200,1200
3,500,1834,34,0,1200,1200
3,500,1834,36,0,1200,1200
3,500,1834,37,0,1200,1200
3,500,1834,38,0,1200,1200
3,500,1834,39,0,1200,1200
3,500,1834,40,0,1196.9,1200
3,500,1834,41,0,1200,1200
3,500,1834,42,0,1200,1200
3,500,1835,1,10,8.33,1200
3,500,1835,2,0,1200.95,1200
3,500,1835,3,0,1200.63,1200
3,500,1835,4,0,1200.81,1200
3,500,1835,5,0,1200,1200
3,500,1835,6,0,1196.89,1200
3,500,1835,7,0,1200,1200
3,500,1835,8,0,1200,1200
3,500,1835,9,0,1200,1200
3,500,1835,15,10,0.09,1200
3,500,1835,16,0,1196.86,1200
3,500,1835,17,0,1197.19,1200
3,500,1835,18,0,1200,1200
3,500,1835,19,0,1200,1200
3,500,1835,20,0,2.19,1200
3,500,1835,21,0,1200,1200
3,500,1835,22,0,1200,1200
3,500,1835,24,0,0,1200
3,500,1835,25,0,1200,1200
3,500,1835,26,0,1200,1200
3,500,1835,27,10,0.14,1200
3,500,1835,28,10,0.13,1200
3,500,1835,31,10,0.16,1200
3,500,1835,32,10,12.82,1200
3,500,1835,33,0,1200,1200
3,500,1835,34,0,1200,1200
3,500,1835,36,0,1200,1200
3,500,1835,37,0,1200,1200
3,500,1835,38,0,1200,1200
3,500,1835,39,0,1200,1200
3,500,1835,40,0,1196.42,1200
3,500,1835,41,10,1070.31,1200
3,500,1835,42,10,0.26,1200
3,500,1836,1,10,17.4,1200
3,500,1836,2,0,1200.68,1200
3,500,1836,3,0,1200.8,1200
3,500,1836,4,0,1200.81,1200
3,500,1836,5,0,1200,1200
3,500,1836,6,0,1194.16,1200
3,500,1836,7,0,1200,1200
3,500,1836,8,0,1200,1200
3,500,1836,9,0,1200,1200
3,500,1836,15,10,0.08,1200
3,500,1836,16,0,1196.9,1200
3,500,1836,17,0,1181.68,1200
3,500,1836,18,0,1200,1200
3,500,1836,19,0,1200,1200
3,500,1836,20,0,0.88,1200
3,500,1836,21,0,1200,1200
3,500,1836,22,0,1200,1200
3,500,1836,24,0,9.95,1200
3,500,1836,25,0,1200,1200
3,500,1836,26,0,1200,1200
3,500,1836,27,10,0.29,1200
3,500,1836,28,10,0.06,1200
3,500,1836,31,10,0.39,1200
3,500,1836,32,10,115.65,1200
3,500,1836,33,0,1200,1200
3,500,1836,34,0,1200,1200
3,500,1836,36,0,1200,1200
3,500,1836,37,0,1200,1200
3,500,1836,38,0,1200,1200
3,500,1836,39,0,1200,1200
3,500,1836,40,0,1180.8,1200
3,500,1836,41,0,1200,1200
3,500,1836,42,10,0.68,1200
3,500,1837,1,10,5.5,1200
3,500,1837,2,0,1200.74,1200
3,500,1837,3,0,1200.9,1200
3,500,1837,4,0,1200.47,1200
3,500,1837,5,0,1200,1200
3,500,1837,6,0,1196.71,1200
3,500,1837,7,10,331.91,1200
3,500,1837,8,0,1200,1200
3,500,1837,9,0,1200,1200
3,500,1837,15,10,0.06,1200
3,500,1837,16,0,1196.62,1200
3,500,1837,17,0,1197,1200
3,500,1837,18,0,1200,1200
3,500,1837,19,0,1200,1200
3,500,1837,20,0,1.46,1200
3,500,1837,21,0,1200,1200
3,500,1837,22,0,1200,1200
3,500,1837,24,0,0.01,1200
3,500,1837,25,0,1200,1200
3,500,1837,26,0,1200,1200
3,500,1837,27,10,0.06,1200
3,500,1837,28,10,0.05,1200
3,500,1837,31,10,0.46,1200
3,500,1837,32,10,28.84,1200
3,500,1837,33,0,1200,1200
3,500,1837,34,0,1200,1200
3,500,1837,36,0,1200,1200
3,500,1837,37,0,1200,1200
3,500,1837,38,0,1200,1200
3,500,1837,39,0,1200,1200
3,500,1837,40,0,1197.14,1200
3,500,1837,41,10,230.85,1200
3,500,1837,42,10,0.39,1200
3,500,1838,1,10,25.45,1200
3,500,1838,2,0,1200.76,1200
3,500,1838,3,0,1200.7,1200
3,500,1838,4,0,1200.81,1200
3,500,1838,5,0,1200,1200
3,500,1838,6,0,1196.69,1200
3,500,1838,7,0,1200,1200
3,500,1838,8,10,790.54,1200
3,500,1838,9,10,772.77,1200
3,500,1838,15,10,0.08,1200
3,500,1838,16,0,1197.36,1200
3,500,1838,17,0,1197,1200
3,500,1838,18,0,1200,1200
3,500,1838,19,0,1200,1200
3,500,1838,20,0,0.88,1200
3,500,1838,21,0,1200,1200
3,500,1838,22,0,1200,1200
3,500,1838,24,0,0.01,1200
3,500,1838,25,0,1200,1200
3,500,1838,26,0,1200,1200
3,500,1838,27,10,0.39,1200
3,500,1838,28,10,0.13,1200
3,500,1838,31,10,2.75,1200
3,500,1838,32,10,111.45,1200
3,500,1838,33,0,1200,1200
3,500,1838,34,0,1200,1200
3,500,1838,36,0,1200,1200
3,500,1838,37,0,1200,1200
3,500,1838,38,0,1200,1200
3,500,1838,39,0,1200,1200
3,500,1838,40,0,1196.68,1200
3,500,1838,41,10,182.79,1200
3,500,1838,42,10,1.17,1200
3,500,1839,1,10,1.98,1200
3,500,1839,2,0,1200.56,1200
3,500,1839,3,0,1200.76,1200
3,500,1839,4,0,1200.76,1200
3,500,1839,5,0,1200,1200
3,500,1839,6,0,1196.37,1200
3,500,1839,7,0,1200,1200
3,500,1839,8,0,1200,1200
3,500,1839,9,0,1200,1200
3,500,1839,15,10,0.02,1200
3,500,1839,16,0,1197.43,1200
3,500,1839,17,0,1197.52,1200
3,500,1839,18,0,1200,1200
3,500,1839,19,0,1200,1200
3,500,1839,20,0,0.88,1200
3,500,1839,21,0,1200,1200
3,500,1839,22,0,1200,1200
3,500,1839,24,0,9.94,1200
3,500,1839,25,0,1200,1200
3,500,1839,26,0,1200,1200
